customer_id,invoice_id,list_of_goods
2583,10240554,"['pokemon shield', 'megaman zero 3', 'sandwich', 'pokemon sword', 'minecraft', 'pokemon violet', 'whole wheat pasta', 'ratchet & clank', 'beats headphones', 'ratchet & clank 3', 'cauliflower', 'laptop']"
1037,5541959,"['pokemon shield', 'white wine', 'phone charger', 'pokemon sword', 'iMac', 'frozen vegetables', 'melons', 'honey', 'burger sauce', 'shampoo', 'fresh tuna', 'razor', 'samsung galaxy 10']"
5378,7148027,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'light cream', 'canned_tuna', 'deodorant', 'ham', 'pokemon sword', 'minecraft', 'pokemon violet', 'ratchet & clank', 'samsung galaxy 10']"
3195,8158108,"['cake', 'deodorant', 'metroid fusion', 'red wine', 'phone car charger', 'asparagus', 'ratchet & clank 3', 'airpods', 'pokemon scarlet', 'metroid prime']"
6489,8826043,"['pokemon shield', 'beer', 'google tablet', 'megaman zero', 'ham', 'cider', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'megaman zero 4', 'airpods', 'melons', 'samsung galaxy 10']"
1377,10159909,"['pokemon shield', 'white wine', 'beer', 'megaman zero', 'final fantasy XIX', 'pokemon sword', 'iMac', 'phone car charger', 'cotton buds', 'shrimp', 'fresh tuna', 'pokemon scarlet', 'tea']"
8056,7983651,"['pokemon shield', 'ratchet & clank 2', 'tomatoes', 'metroid fusion', 'sandwich', 'portal', 'iphone 8', 'meatballs', 'salad', 'gums', 'pokemon scarlet', 'samsung galaxy 10', 'carrots']"
9835,4505666,"['pokemon shield', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'asparagus', 'antioxydant juice', 'eggplant']"
4678,11742747,"['white wine', 'ham', 'sandwich', 'pokemon violet', 'ratchet & clank', 'final fantasy XXII']"
223,6449574,"['pokemon shield', 'white wine', 'shower gel', 'pokemon sword', 'cotton buds', 'pokemon violet', 'hot dogs', 'fresh tuna', 'mayonnaise', 'samsung galaxy 10']"
2896,11661504,"['pokemon shield', 'mint green tea', 'bacon', 'frozen smoothie', 'chutney', 'pokemon sword', 'whole wheat pasta', 'iPad', 'fresh tuna', 'pokemon scarlet', 'tea', 'herb & pepper', 'eggplant']"
1258,10818452,"['pokemon shield', 'white wine', 'whole wheat rice', 'cider', 'pokemon sword', 'pokemon violet', 'rice', 'oil', 'phone car charger']"
9770,11275933,"['pokemon shield', 'ratchet & clank 2', 'metroid fusion', 'pokemon sword', 'half-life 2', 'cauliflower']"
8645,10368456,"['pokemon shield', 'google tablet', 'ratchet & clank 2', 'pokemon violet', 'ratchet & clank', 'beats headphones', 'pokemon scarlet']"
3971,4581370,"['pokemon shield', 'fromage blanc', 'mint green tea', 'burgers', 'pokemon sword', 'minecraft', 'pokemon violet', 'iPad', 'phone car charger', 'strong cheese']"
4445,2124944,"['beer', 'ratchet & clank 2', 'whole wheat rice', 'butter', 'cider', 'megaman zero 2', 'whole weat flour', 'pokemon sword', 'whole wheat pasta', 'pokemon violet', 'ratchet & clank 3', 'megaman zero 4', 'half-life 2', 'mushroom cream sauce', 'pokemon scarlet', 'mint']"
1600,1250222,"['pokemon shield', 'white wine', 'cider', 'portal', 'sparkling water', 'pokemon sword', 'ratchet & clank', 'iPad', 'barbecue sauce']"
2909,8803303,"['pokemon shield', 'tea', 'ratchet & clank 2', 'portal', 'corn', 'pokemon sword', 'iphone 8', 'pokemon scarlet', 'samsung galaxy 10']"
4336,6269454,"['beer', 'pokemon shield', 'pokemon sword', 'iMac', 'pokemon violet', 'ratchet & clank', 'honey', 'pokemon scarlet', 'final fantasy XXII', 'carrots']"
8030,10453481,"['seabass', 'pokemon shield', 'carrots', 'pokemon sword', 'pokemon violet', 'candy bars', 'light mayo', 'green tea', 'red wine']"
482,6718595,"['pokemon shield', 'ratchet & clank 2', 'cider', 'pokemon sword', 'iMac', 'pokemon violet', 'shallot', 'half-life 2', 'oil', 'phone charger', 'samsung galaxy 10']"
6492,6601384,"['pokemon shield', 'ratchet & clank 2', 'megaman zero', 'cider', 'pokemon sword', 'pokemon violet', 'whole wheat pasta', 'iPad', 'champagne', 'pokemon scarlet', 'final fantasy XX']"
4466,1352994,"['pokemon scarlet', 'pokemon shield', 'pokemon sword', 'phone car charger']"
1571,2948781,"['google tablet', 'ratchet & clank 2', 'tomatoes', 'canned_tuna', 'final fantasy XIX', 'pokemon sword', 'ratchet & clank', 'meatballs', 'rice', 'ratchet & clank 3', 'half-life 2', 'oil']"
653,11335920,"['pokemon shield', 'megaman zero', 'vacuum cleaner', 'metroid fusion', 'sandwich', 'pokemon sword', 'minecraft', 'mashed potato', 'yams', 'ratchet & clank', 'megaman zero 4', 'portal 2', 'metroid prime']"
7358,10766558,"['spaghetti', 'portal', 'toothpaste', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'airpods', 'half-life 2', 'razor', 'muffins', 'strong cheese', 'strawberries']"
1458,3107252,"['pokemon shield', 'parmesan cheese', 'bacon', 'cider', 'bluetooth headphones', 'barbecue sauce', 'airpods', 'portal 2', 'cookies']"
3313,11672196,"['ratchet & clank 2', 'canned_tuna', 'half-life: alyx', 'pokemon sword', 'iMac', 'pokemon violet', 'gums', 'iPad', 'pokemon scarlet', 'muffins']"
7007,1815787,"['half-life: alyx', 'metroid fusion', 'sparkling water', 'pokemon sword', 'honey']"
3649,1292966,"['white wine', 'sparkling water', 'pokemon sword', 'iMac', 'metroid prime', 'beats headphones', 'oil', 'pokemon scarlet', 'tooth brush', 'laptop']"
382,10955458,"['pokemon shield', 'white wine', 'google tablet', 'green beans', 'megaman zero 2', 'pokemon sword', 'iMac', 'frozen vegetables', 'asparagus', 'salad', 'soda', 'salt', 'pokemon scarlet', 'final fantasy XXII', 'red wine']"
63,8754335,"['google tablet', 'green beans', 'half-life: alyx', 'cider', 'pokemon sword', 'ratchet & clank', 'beats headphones', 'candy bars', 'brownies', 'mushroom cream sauce', 'oil', 'phone car charger', 'metroid prime']"
4987,5172536,"['pokemon shield', 'tomatoes', 'cider', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'melons']"
3491,7807920,"['pokemon shield', 'metroid fusion', 'megaman zero 2', 'ground beef', 'pokemon sword', 'asparagus', 'ratchet & clank', 'pokemon scarlet', 'mint', 'strawberries']"
9985,10088117,"['pokemon shield', 'white wine', 'megaman zero 2', 'bluetooth headphones', 'cooking oil', 'pokemon sword', 'corn', 'iphone 8', 'frozen vegetables', 'turkey', 'ratchet & clank 3', 'airpods', 'samsung galaxy 10', 'laptop']"
7799,6299064,"['pokemon shield', 'ratchet & clank 2', 'light cream', 'cider', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'chili', 'pokemon scarlet']"
3090,8377992,"['pokemon shield', 'pokemon sword', 'ratchet & clank', 'candy bars', 'ratchet & clank 3']"
10368,365065,"['pokemon shield', 'cotton buds', 'pokemon sword', 'beats headphones', 'ratchet & clank 3']"
6590,1900674,"['sparkling water', 'pokemon sword', 'gums', 'champagne', 'megaman zero 4', 'light mayo', 'final fantasy XX', 'samsung galaxy 10']"
1833,6132852,"['flax seed', 'white wine', 'tomato juice', 'final fantasy XIX', 'french fries', 'pokemon sword', 'iphone 8', 'ratchet & clank', 'mayonnaise', 'iPad', 'pokemon scarlet', 'final fantasy XXII']"
420,6886743,"['pokemon shield', 'white wine', 'fromage blanc', 'burgers', 'cider', 'pokemon sword', 'frozen vegetables', 'pokemon violet', 'ratchet & clank 3', 'samsung galaxy 10', 'burger sauce', 'black beer', 'cereals']"
3287,10555502,"['google tablet', 'trout', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'airpods']"
2025,2177436,"['white wine', 'ratchet & clank 2', 'megaman zero', 'cider', 'iphone 8', 'ratchet & clank 3', 'pokemon scarlet']"
7469,3701465,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'google tablet', 'cider', 'pokemon sword', 'iMac', 'metroid prime', 'ratchet & clank', 'final fantasy XXII', 'carrots']"
3398,9745543,"['pokemon shield', 'pokemon sword', 'pokemon violet', 'iphone 8', 'fresh tuna', 'pokemon scarlet']"
1267,9546752,"['pokemon shield', 'fresh bread', 'pokemon sword', 'pokemon violet', 'iPad', 'airpods', 'salmon', 'phone car charger']"
9368,203791,"['pokemon shield', 'spinach', 'google tablet', 'tomato juice', 'vacuum cleaner', 'ground beef', 'pokemon sword', 'pokemon violet', 'asparagus', 'ratchet & clank 3', 'honey']"
708,540705,"['pokemon shield', 'tomato juice', 'ratchet & clank 2', 'white wine', 'zucchini', 'pokemon sword', 'beats headphones', 'megaman zero 4', 'red wine']"
3010,4671190,"['canned_tuna', 'ham', 'pokemon sword', 'iPad', 'phone charger', 'cauliflower']"
1,11209626,"['ratchet & clank 2', 'megaman zero', 'butter', 'cake', 'laptop', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'ratchet & clank 3', 'beats headphones', 'airpods', 'pokemon scarlet', 'metroid prime']"
129,8910239,"['pokemon shield', 'megaman zero 2', 'pokemon sword', 'zucchini', 'gums', 'ratchet & clank 3', 'toothpaste']"
2826,6351689,"['pokemon shield', 'hand protein bar', 'half-life 2', 'oil', 'samsung galaxy 10']"
8637,4989653,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'google tablet', 'megaman zero', 'cologne', 'metroid fusion', 'bluetooth headphones', 'pokemon sword', 'champagne', 'pepper', 'pokemon scarlet', 'metroid prime', 'toothpaste']"
10058,6230199,"['pokemon shield', 'white wine', 'vacuum cleaner', 'pokemon sword', 'ratchet & clank', 'iPad', 'muffins']"
223,2767218,"['pokemon scarlet', 'white wine', 'pokemon sword']"
657,8894722,"['pokemon shield', 'eggs', 'cake', 'mint green tea', 'light cream', 'green tea', 'half-life: alyx', 'metroid fusion', 'portal', 'pokemon sword', 'ratchet & clank', 'champagne', 'pokemon scarlet', 'samsung galaxy 10', 'metroid prime']"
9453,4480949,"['chicken', 'google tablet', 'megaman zero', 'green beans', 'pokemon sword', 'pokemon violet', 'samsung galaxy 10']"
661,3816583,"['pokemon shield', 'tomato juice', 'pokemon sword', 'zucchini', 'pokemon violet', 'yams', 'megaman zero 4', 'green grapes', 'oil']"
2583,1168856,"['pokemon shield', 'parmesan cheese', 'pokemon sword', 'pokemon violet', 'pokemon scarlet', 'portal 2', 'phone charger', 'cauliflower', 'laptop']"
8637,6221099,"['pokemon shield', 'cake', 'tomatoes', 'final fantasy XIX', 'frozen smoothie', 'bluetooth headphones', 'cooking oil', 'pokemon sword', 'phone car charger', 'metroid prime', 'asparagus', 'ratchet & clank', 'shallot', 'iPad', 'hot dogs', 'burger sauce', 'pokemon scarlet', 'antioxydant juice']"
6386,8263459,"['google tablet', 'pokemon sword', 'pokemon violet', 'champagne', 'cauliflower', 'strawberries']"
10143,11548697,"['ratchet & clank 2', 'pickles', 'pokemon sword', 'pokemon violet', 'ratchet & clank']"
5758,3569963,"['pokemon shield', 'blueberries', 'green beans', 'sandwich', 'corn', 'pokemon sword', 'iphone 8', 'ratchet & clank', 'beats headphones', 'cereals', 'metroid prime']"
1065,8663268,"['pokemon shield', 'ratchet & clank 2', 'cider', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'samsung galaxy 10', 'airpods', 'phone charger', 'cauliflower', 'babies food']"
8913,7611736,"['ratchet & clank 2', 'google tablet', 'burgers', 'cider', 'pokemon violet', 'pokemon scarlet', 'catfish']"
4499,918653,"['bramble', 'pokemon shield', 'soup', 'white wine', 'megaman zero', 'ratchet & clank 2', 'trout', 'cider', 'metroid fusion', 'sandwich', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'champagne', 'megaman zero 4', 'half-life 2', 'salt', 'portal 2']"
8787,11662849,"['pokemon shield', 'cake', 'pickles', 'burgers', 'metroid fusion', 'mineral water', 'ground beef', 'pokemon violet', 'turkey', 'airpods', 'metroid prime']"
6056,5287392,"['pokemon shield', 'pokemon scarlet', 'half-life: alyx', 'cider', 'body spray', 'sandwich', 'pokemon sword', 'gums', 'iPad', 'burger sauce', 'phone car charger']"
225,9469814,"['pokemon shield', 'white wine', 'fresh bread', 'ratchet & clank 2', 'google tablet', 'half-life: alyx', 'cider', 'metroid fusion', 'pokemon sword', 'minecraft', 'asparagus', 'candy bars', 'airpods', 'vegetables mix', 'phone car charger', 'energy drink']"
9408,6336416,"['pokemon shield', 'white wine', 'google tablet', 'ratchet & clank 2', 'shower gel', 'pokemon sword', 'iPad', 'pokemon scarlet', 'final fantasy XXII', 'green tea']"
6311,3708796,"['pokemon shield', 'tomato juice', 'tomatoes', 'shower gel', 'megaman zero 3', 'pokemon sword', 'pokemon violet', 'iphone 8', 'water spray', 'shallot', 'iPad', 'ratchet & clank 3']"
8787,7783230,"['pokemon shield', 'avocado', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'half-life 2', 'pokemon scarlet', 'samsung galaxy 10', 'muffins', 'metroid prime']"
8284,4513182,"['cake', 'whole wheat rice', 'grated cheese', 'megaman zero', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'low fat yogurt', 'burger sauce', 'mushroom cream sauce', 'samsung galaxy 10']"
9,6842693,"['tomato juice', 'ratchet & clank 2', 'megaman zero', 'bluetooth headphones', 'shrimp', 'milk', 'asparagus', 'pokemon violet', 'hot dogs', 'ratchet & clank 3', 'whole wheat pasta', 'airpods', 'salt', 'yams']"
6172,8139296,"['cider', 'metroid fusion', 'minecraft', 'pokemon sword', 'ratchet & clank', 'half-life 2', 'pokemon scarlet', 'black beer', 'strong cheese', 'eggplant']"
129,1797001,"['pokemon shield', 'blueberries', 'bluetooth headphones', 'pokemon sword', 'whole wheat pasta', 'candy bars', 'iPad', 'oil', 'pokemon scarlet', 'black beer', 'cereals']"
1636,5209774,"['pokemon shield', 'vacuum cleaner', 'cooking oil', 'pokemon sword', 'pokemon violet', 'beats headphones', 'pokemon scarlet']"
8497,4160929,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'deodorant', 'cooking oil', 'pokemon sword', 'cotton buds', 'ratchet & clank', 'shallot', 'pokemon scarlet', 'chicken', 'laptop']"
787,11086782,"['tomatoes', 'bluetooth headphones', 'pokemon sword', 'phone car charger', 'pokemon violet', 'pokemon scarlet']"
3306,842674,"['pokemon shield', 'chocolate bread', 'pokemon sword', 'shrimp', 'pokemon violet']"
10482,1450205,"['pokemon shield', 'google tablet', 'cider', 'ground beef', 'pokemon sword', 'iMac', 'metroid prime', 'ratchet & clank 3', 'megaman zero 4', 'phone charger', 'herb & pepper', 'laptop', 'eggplant']"
800,894734,"['pokemon shield', 'white wine', 'burgers', 'final fantasy XIX', 'bluetooth headphones', 'pokemon sword', 'hot dogs', 'pasta', 'samsung galaxy 10', 'red wine']"
5376,11114210,"['pokemon shield', 'white wine', 'blueberries', 'bluetooth headphones', 'pokemon sword', 'iMac', 'phone car charger', 'pokemon scarlet', 'black beer', 'toothpaste']"
7500,4806850,"['pokemon shield', 'cake', 'burgers', 'ham', 'pokemon sword', 'iMac', 'whole wheat pasta', 'pokemon violet', 'oil', 'laptop']"
10450,3721382,"['white wine', 'spaghetti', 'corn', 'minecraft', 'pokemon sword', 'ratchet & clank 3', 'chili', 'pokemon scarlet', 'phone charger', 'catfish']"
2582,2743986,"['pokemon shield', 'megaman zero 2', 'bluetooth headphones', 'pokemon sword', 'frozen vegetables', 'pokemon violet', 'ratchet & clank 3', 'barbecue sauce', 'iPad', 'pokemon scarlet', 'metroid prime']"
10270,3501861,"['pokemon shield', 'tomatoes', 'half-life: alyx', 'pokemon sword', 'airpods', 'pokemon scarlet', 'phone charger', 'samsung galaxy 10']"
8630,2254571,"['pokemon shield', 'burgers', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'yams', 'razor']"
847,3716874,"['pokemon shield', 'white wine', 'google tablet', 'burgers', 'portal', 'sandwich', 'pokemon sword', 'pokemon violet', 'hot dogs', 'iPad', 'airpods', 'samsung galaxy 10']"
9861,11364800,"['pokemon shield', 'metroid fusion', 'pokemon sword', 'iphone 8', 'hand protein bar', 'salad', 'asparagus', 'airpods', 'pokemon scarlet', 'french wine']"
2896,10190202,"['pokemon shield', 'white wine', 'pokemon sword', 'iphone 8', 'rice', 'beats headphones', 'megaman zero 4', 'pokemon scarlet', 'final fantasy XX', 'laptop', 'toothpaste']"
9250,2782261,"['pokemon shield', 'cider', 'sparkling water', 'pokemon sword', 'iPad', 'ratchet & clank 3', 'airpods', 'cauliflower']"
8614,3711610,"['white wine', 'google tablet', 'final fantasy XIX', 'portal', 'pokemon sword', 'beats headphones']"
1583,1048569,"['pokemon shield', 'white wine', 'google tablet', 'laptop', 'french wine', 'pokemon sword', 'candy bars', 'oil', 'chicken', 'metroid prime']"
1461,719805,"['white wine', 'tomato juice', 'cider', 'megaman zero 2', 'pokemon sword', 'iMac', 'pokemon violet', 'ratchet & clank', 'barbecue sauce', 'light mayo', 'shampoo', 'metroid prime']"
223,1766826,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'black tea', 'megaman zero 2', 'bluetooth headphones', 'pokemon sword', 'iMac', 'turkey', 'low fat yogurt', 'final fantasy XXII', 'antioxydant juice']"
10154,8990621,"['white wine', 'ratchet & clank 2', 'napkins', 'cider', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'hand protein bar', 'beats headphones', 'burger sauce']"
1836,6204975,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'mint green tea', 'tomato juice', 'vacuum cleaner', 'red wine', 'pokemon sword', 'ratchet & clank 3', 'megaman zero 4', 'metroid prime']"
1483,3025070,"['tomato juice', 'white wine', 'pokemon sword', 'gums', 'half-life 2', 'muffins']"
6297,3031933,"['pokemon shield', 'flax seed', 'cider', 'portal', 'french fries', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'fresh tuna', 'strong cheese']"
5771,12130724,"['pokemon shield', 'minecraft', 'iphone 8', 'beats headphones', 'strawberries']"
9993,212833,"['pokemon shield', 'google tablet', 'ratchet & clank 2', 'cider', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'beats headphones', 'ratchet & clank 3', 'oil', 'samsung galaxy 10', 'metroid prime']"
5908,3226054,"['pokemon shield', 'fresh bread', 'mint green tea', 'pokemon sword', 'ratchet & clank', 'iPad', 'barbecue sauce', 'metroid prime']"
7012,3885455,"['pokemon shield', 'white wine', 'google tablet', 'cider', 'carrots', 'pokemon sword', 'shrimp', 'pokemon violet', 'ratchet & clank', 'candy bars', 'catfish', 'metroid prime', 'strawberries']"
3600,9043848,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'cider', 'megaman zero 3', 'pokemon sword', 'gums', 'iPad', 'airpods', 'salt', 'vegetables mix', 'pokemon scarlet', 'chicken', 'eggplant']"
245,2827616,"['pokemon shield', 'beer', 'green beans', 'bacon', 'bluetooth headphones', 'pokemon violet', 'ratchet & clank', 'airpods', 'phone car charger', 'metroid prime']"
9316,7875936,"['pokemon shield', 'white wine', 'pokemon scarlet', 'cider', 'portal', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'phone car charger']"
10351,6587022,"['seabass', 'pokemon shield', 'blueberries', 'half-life: alyx', 'pokemon sword', 'iphone 8', 'pokemon violet', 'airpods', 'half-life 2', 'megaman zero 4', 'samsung galaxy 10']"
